a,b,c,d,e
31,31,2.735900504215275,15.232849327618494,2.735900504215275
27,31,2.0034670459312114,10.410320144528363,1.8697486937534358
43,30,2.356276038067468,15.451135265913303,2.820978441401433
49,31,2.762944483078413,19.34061138154889,3.4736763485655686
46,30,2.251650117088089,15.271434100634067,2.7881696474569657
30,30,1.996172734898196,10.933488355805219,1.996172734898196
27,30,3.3656761401791684,17.488566229837893,3.192960740835097
34,30,1.9673880906081926,11.471745314827919,2.094444560961818
42,30,2.6239422377599633,17.00508925052239,3.104690324966577
50,30,2.346087231445386,16.589341906102057,3.0287855920459483
42,28,2.083880579667159,13.50508968327072,2.5522220525398844
29,31,2.8979246620438874,15.605801903765894,2.802884764295892
29,28,2.5506377749125106,13.73560478120671,2.595785311295908
46,31,2.4800604014259955,16.820588020553217,3.0210667916994125
30,30,2.646822400447418,14.497243344350228,2.646822400447418
42,31,2.365002760261384,15.32696964027288,2.75280501139642
32,31,2.220327076242623,12.560066656506075,2.2558545653181987
30,31,2.384667721343214,13.06136303134122,2.3458900521253923
46,30,2.236261137329102,15.167060961804982,2.7691138066121965
43,31,2.8434957519788755,18.646048587715363,3.3489291882025376
44,30,2.1023119663059293,13.945159969022102,2.546026227683816
44,31,2.596785003438667,17.225123035255628,3.093723425195445
27,31,2.9132976832996307,15.137938815142995,2.7188540729565966
44,28,2.2359277339704726,14.831466703859286,2.8028837483390374
49,31,2.2696505103754454,15.887553572628118,2.85348885787844
45,31,2.8997314296752243,19.45198977973936,3.4936804994118265
35,31,2.8447479466045893,16.82975581492156,3.022713376175858
47,31,2.4138134001519775,16.548270941261592,2.972157200426191
33,30,2.8586574806752787,16.421736982733712,2.9981852596200262
33,30,2.4152549015792615,13.874583089480108,2.533140711362658
29,31,2.1369916974793757,11.508052482404558,2.0669072418422476
26,31,2.7909534101490485,14.231125899878325,2.5559856654287056
47,31,2.4425166934796025,16.745050806209782,3.0074999075029987
44,31,2.318161860481643,15.376946189059627,2.7617810645355196
39,31,2.5118943269522798,15.686775044005278,2.8174279696046436
39,31,2.5427733173519242,15.879614277243622,2.852062918333028
36,31,2.211736522831032,13.270419136986192,2.3834376371202985
30,31,2.88339625992554,15.793011737872476,2.8365086430929876
33,30,2.0563588348017365,11.81288215028052,2.156727340952924
49,30,2.4902600343209125,17.431820240246388,3.1826003879860236
29,31,2.0423383977969243,10.998328864075464,1.97535817742207
42,31,2.305667388496341,14.942432481620004,2.683740098876053
47,31,2.097473761047328,14.379555639144595,2.5826444335793792
43,30,2.5669056778784127,16.832326180369446,3.073148248091039
38,30,2.181069062499063,13.445012670311641,2.4547122418241516
38,31,2.4094383884972808,14.852775741343642,2.6676372729599804
42,31,2.6348831919254665,17.07599473746218,3.066939192229514
32,30,2.327203956221947,13.1646535891896,2.4035259108468305
31,31,2.1194019691899912,11.800330754567804,2.1194019691899912
48,30,2.2473219740026904,15.569903359754573,2.8426624294376843
47,30,2.279828637828181,15.629717689052816,2.853582981910581
32,31,2.4516319552699954,13.868524644360388,2.4908605574161187
44,31,2.5554583179336126,16.95099281595706,3.0444881843636598
46,30,2.2528074954594013,15.279283822663638,2.789602804065546
32,28,2.705769081949813,15.306141329372895,2.892588820680589
45,30,2.4545236646903446,16.465445299888533,3.006165270038788
38,31,2.253880059751803,13.893849801346567,2.495409089885497
28,31,1.9226618992637594,10.173770481422055,1.8272631200668954
45,31,2.318593524421926,15.553598198394734,2.7935087020257883
37,31,1.8877187324663782,11.482544773588534,2.0623259220963344
31,31,2.54092535019143,14.147273613407238,2.54092535019143
32,30,2.540246565995295,14.36980458160891,2.6235553720960954
44,31,2.1792525879517295,14.455526315293735,2.596289169814324
42,30,2.3651812925500137,15.328126661741782,2.798520245644111
34,31,2.2637830937932586,13.200010320272558,2.3707918403290984
43,31,2.4547808335182584,16.097074406430803,2.891119910514473
26,31,2.8452178584543812,14.507821380681563,2.6056816408278145
37,28,2.8698963749820594,17.45689813557956,3.299043652095045
43,28,2.442167584685986,16.01436380262145,3.02643028761793
39,31,2.7082293799984973,16.912887057294352,3.0376441880700846
47,31,2.2794945909207436,15.627427578835091,2.806768850198228
47,31,2.268712927263953,15.553512216786439,2.793493259273062
31,30,2.914103569617425,16.225042004511653,2.9622738341132897
35,30,2.567323222978212,15.188489016143548,2.773026016187089
29,31,2.30764701743806,12.427059505596343,2.2319657758073355
44,31,2.444100533200365,16.212328837066362,2.9118202173386964
43,31,2.5826028611322873,16.93525949456143,3.0416623964225127
43,28,2.1626422927374,14.18139388468103,2.6800315330798714
42,30,2.811603207017226,18.221271331490595,3.3267337782265307
27,31,2.317195560763094,12.040501326944204,2.162537877379598
47,31,2.2429763088438124,15.377070850315635,2.761803454358056
29,31,2.6344401531682275,14.18689439934357,2.5480414534160634
29,30,2.3070750808583442,12.423979532855345,2.268297948042456
41,30,2.672903106505941,17.114930665577745,3.124744531891279
31,30,2.270932677652553,12.644018033020041,2.308471298062392
26,31,2.2213668169641645,11.326792746547765,2.034352032238395
38,31,2.327191598244835,14.345772475812213,2.576576798325647
39,30,2.583713266812966,16.13528417968236,2.945886372322756
38,31,2.313042821982243,14.258553561294216,2.560911818841195
27,31,3.493634059842389,18.153455084100436,3.2604567832093516
48,31,2.462688199306312,17.062004337595365,3.064426442235959
40,31,2.2710619142224697,14.363456712409905,2.5797529809808886
46,30,2.366348303769407,16.049355051172867,2.9301979316456195
28,31,3.670328868889212,19.4215548338037,3.488214221754884
26,31,2.6681948078656035,13.605177391373662,2.443561994505516
31,31,2.112247079184992,11.760494012978,2.112247079184992
36,31,2.014170394006077,12.085022364036462,2.170534091693098
50,31,2.6245869281323513,18.558632146959557,3.3332287319584855
49,31,2.68324611372103,18.78272279604721,3.373476600669249
38,31,2.7488174401708143,16.944848719794305,3.0433846721166664
30,31,2.684151971123518,14.70170582356306,2.640504314749839
36,31,2.6860338829500248,16.11620329770015,2.894555560808341
30,31,2.2244353908719345,12.183734412933799,2.188263299048986
35,28,2.5202186414879937,14.909814553897899,2.8176901002646626
33,31,2.5111113788489643,14.425236628232364,2.5908489814213698
41,31,2.295785940124511,14.700202597168815,2.640234327319286
34,31,2.8955215687232903,16.883646977712505,3.0323925147455
49,31,2.1224155893304375,14.856909125313063,2.668379650636201
31,31,3.1903563150211505,17.76315219550447,3.1903563150211505
43,31,2.4286276909838604,15.92557678204418,2.860318027889639
41,31,3.0311678152358486,19.408944105463036,3.4859492680824813
43,31,2.5603341441720757,16.78923375207976,3.015435398840409
37,30,2.380272467641837,14.478632178072246,2.643424481916775
44,30,2.6669574006454315,17.690594059604873,3.2298458073708267
41,30,2.740822949108355,17.549829855947888,3.2041458974934325
40,30,2.55766728238222,16.17610821844173,2.9533397879617467
27,30,2.3618028808694964,12.272287761385536,2.2406029463684787
45,31,2.3939851393959763,16.05934052644114,2.8843427056022874
46,31,2.170837415838345,14.723335693930585,2.6443891541499984
50,31,2.245506117890227,15.878126031560587,2.851795621517636
43,31,2.5666599705582196,16.830714969722308,3.022885645463537
32,28,2.7406723626740104,15.503584101258799,2.929901997293258
37,31,3.108382936295286,18.907555254715323,3.3958971721110807
46,28,2.2882934904197887,15.519961550264506,2.9329970442345967
36,31,2.2062275790502386,13.23736547430143,2.377501024050711
36,30,2.664999724590594,15.989998347543565,2.919360929806647
37,28,2.4815908929111803,15.094928098929428,2.8526732720120185
26,30,2.3654290754549803,12.061369013764683,2.202094627744252
32,30,3.1215748668080257,17.65829405041159,3.2239486594898983
41,31,2.4080949175704163,15.41933093273399,2.769393589224481
37,31,2.072992302805148,12.609519905099773,2.2647366309680748
32,31,2.4339984376529,13.768774405294623,2.472944885601469
29,31,2.372762414619189,12.777716650898745,2.2949456582972196
40,31,3.034994791649884,19.19499245672363,3.4475224175915136
25,30,3.333580304329214,16.66790152164607,3.0431285498934115
29,31,3.3416979634739348,17.995594268972877,3.232104143830173
43,30,3.0065876121116024,19.71551343434978,3.5995438135965077
44,31,2.59062137402821,17.184238143053058,3.0863802817830703
42,30,2.1231015466793957,13.759270600417835,2.5120876275554997
25,30,2.7424627300041453,13.712313650020727,2.5035145005674506
43,31,2.2928228878386427,15.03504513411448,2.7003738222988236
42,30,2.3744616124121234,15.3882700083664,2.809500868187496
34,31,2.0075775919746413,11.7060883639735,2.102475536163576
31,30,2.7354726200879176,15.230466969622775,2.7806901068665812
37,31,2.2714300530692144,13.816569617002713,2.481529159035734
34,31,2.356530355599209,13.740815142241678,2.4679232537163984
48,31,2.484145940623898,17.210667930306283,3.091127211705189
38,31,2.273299122136374,14.013556941434544,2.5169091269357593
49,30,2.0738144601571245,14.516701221099872,2.650374906453063
45,30,2.0915856172044776,14.030782862490197,2.5616587577475953
30,31,2.4826338746284904,13.597945751604767,2.442263153660675
38,31,2.3926629494611746,14.749364990043516,2.649064153739906
50,31,2.3186009801219125,16.3949847590998,2.944626189382491
37,30,2.223867966575936,13.527260739418596,2.4697286160778593
39,31,2.6055116071757314,16.271414771616236,2.922432364459061
39,31,2.621740182954021,16.37276219486851,2.940634899021921
38,31,2.4742178742763303,15.252103310585143,2.7393586216412182
32,30,2.0541064186899196,11.619780623475647,2.121471986913018
46,31,2.4182231087679904,16.40118709648354,2.9457401620615697
27,28,2.419330831748282,12.571211762717686,2.375735714491494
36,31,2.861254511380435,17.16752706828261,3.0833788841517316
38,30,2.0171406675500405,12.434490177003658,2.2702169203404363
28,31,2.6964408214592095,14.26822367716757,2.5626486229232626
38,28,2.3532807363324206,14.506596723964716,2.741489092965353
46,30,2.027456749589875,13.750880702233108,2.510555848725184
30,31,2.639713215849402,14.45830473665221,2.5967881890215705
31,30,2.4028999153905266,13.378780516358647,2.4426199602400818
39,31,2.150347792887715,13.428917662444194,2.4119048126559814
25,31,2.6051948038702992,13.025974019351496,2.3395339979385485
25,31,2.601933906561398,13.009669532806988,2.336605625708331
41,30,2.6507663701847215,16.973186392701685,3.0988656866741504
33,31,2.3129119111282317,13.286667369400124,2.3863559058104045
48,31,2.3937321160526017,16.584262578849863,2.9786214893656706
44,31,2.278472552771526,15.11367710533279,2.714496541238449
28,30,3.427577939852116,18.13703765627961,3.3113548835549906
41,31,2.10504085554136,13.47883812290326,2.420870792034048
31,31,3.4428628397275056,19.169049025146574,3.4428628397275056
45,31,2.9674328853973453,19.906144951250422,3.5752491761580925
43,31,2.4655362190611227,16.1676021859333,2.9037870736532967
43,31,2.7853417296443537,18.26470716131585,3.2804382461387323
45,31,2.368719032533859,15.889850329029736,2.8539013675056344
28,30,3.3713623055382818,17.8395724799033,3.2570454211638045
29,31,2.544790520783464,13.704116354052594,2.4613319567796816
49,31,2.783674759458714,19.485723316211,3.499739221418247
48,30,2.587932514309048,17.929722405370967,3.2735044704091547
30,28,2.880101068367999,15.774963230398818,2.9811878320588128
35,30,2.2084726347071473,13.065500305719697,2.3854230808444408
32,30,2.079347932230057,11.762568186608792,2.147541309999424
39,31,3.2104675828030804,20.04936362852818,3.6009720099464397
26,31,2.1714307580873977,11.072167807903215,1.9886200432295913
45,31,2.4672928339202476,16.551103491131318,2.9726659414010492
46,31,2.6635648767140885,18.06517592533732,3.2446013782370327
35,30,2.2594300986545424,13.366968727976909,2.4404634325930297
35,30,2.7143789842798913,16.058482632568737,2.9318643923876135
47,30,2.6505010624646737,18.170919802253795,3.317540888770572
31,31,3.4363124974648844,19.132578262932412,3.4363124974648844
27,30,2.7291500297624425,14.181079539079992,2.5890990511096916
49,31,2.231224295636382,15.618570069454675,2.805177994550754
42,28,2.3638092566634703,15.319234852932183,2.8950632640465495
32,30,2.0740427984098595,11.732557817813882,2.1420621913500835
29,30,2.9036443031747208,15.636603113893095,2.854840082744923
50,30,2.262219811227127,15.996309690532529,2.920513218114383
34,31,2.1865208311171083,12.749497783321024,2.28987740006307
30,30,2.7323541344021294,14.965719945045487,2.7323541344021294
38,31,2.0970458769704083,12.927058968864742,2.3217683304208814
25,31,2.55345616619803,12.76728083099015,2.29307132971064
42,31,2.4388019411806847,15.805242995565756,2.838705441825156
42,31,2.7872845091705143,18.06366815662313,3.244330574981734
42,31,2.3490503330561574,15.223586096045578,2.7342367787108772
44,30,2.9667669144552535,19.67930539137698,3.592933159630068
28,30,2.373675359170178,12.560309387132424,2.2931882601921054
28,31,2.361013852832116,12.493310993144462,2.2438648942381385
36,31,2.6792678768637677,16.075607261182604,2.8872642974085174
32,31,2.1651836370231257,12.248128258025636,2.1998287750453707
39,29,2.5736196651025334,16.072249657204075,2.984541835360517
45,30,2.669182530484163,17.90542074755248,3.2690676150185025
30,31,2.8999022841974846,15.883418956157193,2.8527462588384145
33,30,2.5868160384017473,14.860126787668161,2.7130755496642114
48,31,2.6990525176109332,18.69958437119531,3.3585444987636937
29,30,2.293036928497469,12.348381768804368,2.2544957478198984
42,30,2.2635619481892286,14.669558040997318,2.678282615895175
43,30,2.7998632586612064,18.35993119512273,3.3520494899371673
50,31,2.604012655441764,18.4131500695846,3.3070993795120733
47,30,2.7014112213149484,18.519942266982827,3.3812633811066193
36,30,2.565803739207643,15.394822435245857,2.8106971721902565
48,31,2.525276682266987,17.495630067421562,3.142307922407974
28,30,2.3905808097749106,12.649764623335642,2.3095204771105906
34,30,2.7118056509758577,15.812408299009872,2.8869375712832004
25,30,3.3892707469420427,16.946353734710215,3.0939667359875673
45,30,2.8898644754337925,19.385800238495193,3.5393466953042823
48,29,2.485912483622879,17.22290689921824,3.198213521042211
42,31,2.3476330271810664,15.214400904178783,2.732587069551468
36,30,2.7298338515106324,16.379003109063795,2.990383157427163
45,31,2.3759716149626198,15.938502130999124,2.8626394890924933
31,30,2.5331321353754928,14.103882829683183,2.5750049247424243
32,31,2.646983024871628,14.973597172579264,2.6893374426083616
44,28,3.1662224932456673,21.002344025758926,3.969069945827232
38,28,2.6127266916191734,16.105929003748038,3.0437344841128273
31,31,1.96137861815219,10.920493972164556,1.96137861815219
37,31,2.2198282466396195,13.502688082357071,2.425154371205076
27,31,3.0834164048311736,16.021901622176877,2.8776184798943527
39,31,2.5549495159075404,15.955654612851546,2.865720165776106
27,31,3.423885024940094,17.791028467411426,3.1953630412563796
47,31,2.5499405368392805,17.48151157213132,3.139772165797207
44,31,2.2913358576817218,15.199002617234902,2.729821455574217
42,30,2.4919312092337216,16.149560005313692,2.9484927695645196
27,31,2.7234429445514516,14.15142465443431,2.541670899168823
36,31,2.287710776369839,13.726264658219035,2.465309909638876
47,29,2.452799373189683,16.815545306668646,3.122568372353372
33,30,2.658362936962203,15.271132428614198,2.788114569933549
37,31,2.183206166320197,13.279924664408517,2.3851448802439092
47,31,2.3003459279241736,15.770377143287169,2.8324433498962396
30,31,2.604900455314123,14.267627394310232,2.562541527360577
35,31,2.4966004226449985,14.770087286888032,2.6527859881233535
43,31,2.7331048430293285,17.922166988636892,3.218916214968424
46,31,2.8989573988399315,19.661685685954904,3.5313429959814475
32,31,2.518863014916717,14.248840949820819,2.5591673823240466
49,30,2.4806521766842455,17.36456523678972,3.1703213604865885
48,31,2.412496020356611,16.71426272126148,3.001970204207033
34,29,2.7532234902465973,16.05391372738599,2.9811369386721567
35,31,2.695459975921866,15.94655626970553,2.864086055107423
49,28,2.3992217162295297,16.794552013606708,3.1738720006244576
25,28,3.0413323422973364,15.206661711486682,2.8737889400058285
44,31,2.6600699137936386,17.644907640333066,3.1691189659765686
41,30,3.2085619980262674,20.54482109686796,3.750953984887537
39,31,2.2225580300884116,13.879870449226418,2.492898324125819
44,31,2.4841677032929037,16.478104376282964,2.959554913331023
29,31,2.6919206681023904,14.496436445462994,2.603636846099328
46,31,2.180485247966695,14.788770475046851,2.656141587775441
25,31,2.2097102728070417,11.048551364035209,1.9843784046958797
26,28,3.206606044704415,16.35054679435239,3.089962901270055
48,30,2.299390186277287,15.930642516230105,2.9085240872300293
29,31,2.656118962349952,14.303638359609577,2.5690092876594415
44,30,2.244264935498053,14.88676944239641,2.717939810659706
35,31,2.3493331917894538,13.89884259971048,2.496305822943606
38,31,2.741564799928138,16.900140442723853,3.035354828510331
36,31,2.1472821668495907,12.883693001097544,2.3139795726823706
28,31,3.5623368718745185,18.85011489843148,3.3855805795721956
25,28,2.2639923828295614,11.319961914147807,2.1392717196826996
37,30,2.3323837110691343,14.187336243969238,2.590241363910856
40,30,2.817627229601335,17.820239285700847,3.253515678972701
39,30,2.8425090292848307,17.751463198313143,3.24095894081297
25,31,2.5938714238475766,12.969357119237884,2.3293653024938235
30,30,2.823637957025837,15.465702032908538,2.823637957025837
43,30,2.269382658928401,14.881337274040003,2.7169480369447156
45,31,2.572945685298263,17.259844364225092,3.0999595599717766
40,30,3.228298154901128,20.417550271213273,3.7277176175130773
42,31,2.4429817948619306,15.832331543431197,2.8435706886459955
50,31,2.293355778835819,16.216474228881637,2.9125647516876985
25,30,2.2803933801343326,11.401966900671663,2.0817048238083786
27,31,3.374330164057159,17.533533856977673,3.1491156439791586
40,31,2.3770216976414154,15.033605224373929,2.7001152068749805
25,31,3.4635623339062604,17.317811669531302,3.1103707953489765
42,30,2.5388810334420593,16.45382964184376,3.0040445507283255
34,30,2.292059151981213,13.364886655342367,2.440083299876929
32,31,3.2177859495022134,18.20254612239847,3.2692737939696777
25,31,3.379365800525459,16.896829002627296,3.0347600763116453
41,31,2.7262214117028702,17.456334397883044,3.135250211812164
31,31,2.364165876361813,13.16311851422611,2.364165876361813
39,31,2.4040730880684325,15.013431622990817,2.6964919211055993
49,30,2.4433148096843356,17.10320366779035,3.122603484817956
25,31,2.9888490558568517,14.944245279284258,2.6840656869480544
40,30,2.4437042018702364,15.455342411267697,2.821746557539201
35,31,2.3852604393495795,14.111391062663355,2.534480653827584
40,31,2.2443940076480606,14.194794062002483,2.549460274713827
42,31,2.572565050499535,16.67212702207401,2.9944024092283583
40,31,2.1852240449303917,13.820570359492322,2.4822477135989116
34,28,2.1089281583025468,12.297058640746846,2.3239256443567227
36,31,2.2750041575632323,13.650024945379393,2.4516168529878777
50,31,2.285158073038203,16.158507695284975,2.9021536549136244
43,30,2.6383284988458366,17.300676938095556,3.1586570063681148
46,30,2.1814129702869054,14.795062593955228,2.701196507470058
48,31,2.1556546920983695,14.93481380115448,2.6823717434699965
50,30,2.290166724367418,16.193924208479842,2.9565925278378007
47,30,2.5920005145058798,17.769860251514107,3.2443177678229005
50,31,2.8345334397892197,20.043178167749875,3.5998610683951773
26,31,2.4884799381241685,12.6888077636793,2.278977150755307
42,29,2.5523220936028026,16.54093766745724,3.0715750139240074
41,30,2.5176704278852373,16.120956538659893,2.9432705149281424
50,31,2.3326433763685657,16.494279495200967,2.9624600504496104
35,30,2.6271833913471707,15.542626548044083,2.8376823877474657
48,31,2.462709770709698,17.062153788661988,3.064453284439918
25,28,2.5542367570412847,12.771183785206423,2.4135268745397664
36,31,2.9180985789806657,17.508591473883996,3.1446358597303514
27,31,1.9629442373525103,10.199757454557268,1.8319305182256072
49,31,2.4316510706943317,17.02155749486032,3.0571619748305023
38,30,2.920723292684322,18.00454756422089,3.287165612866158
38,28,2.595766910888077,16.001381893921984,3.0239769374778063
38,31,2.629199665511312,16.20747523467928,2.9109484846160467
25,31,2.8612145047241575,14.306072523620788,2.5694464764218576
34,31,2.425654848225605,14.143876733501783,2.5403152525500623
26,31,2.172342875197594,11.076818710846787,1.9894553700574686
32,31,2.7513891862772484,15.564207610399835,2.795414208673291
33,31,2.9096168164574534,16.71447607956038,3.0020085244887467
47,31,2.555294826220065,17.518218730756576,3.1463649661086404
47,30,2.167727751144089,14.861192729547982,2.713270163135067
50,31,2.5176139119076737,17.802218695195073,3.19737286549721
37,30,2.5648882209524926,15.601605964813082,2.848450506745092
31,31,2.512380857943393,13.988344606713538,2.512380857943393
28,31,2.296475766689617,12.151807541094232,2.1825290635894707
38,30,2.7429883029857614,16.908915504905536,3.0871314816618725
28,31,2.8014929125316193,14.82410709253738,2.662488231632432
35,31,3.0923980826440447,18.29487377802645,3.2858563304441653
37,31,3.1561282591550897,19.197978715603927,3.4480587655196397
37,30,2.676298889482869,16.279290604825132,2.9721782281482145
28,30,2.3333515559213094,12.346935876506814,2.2542317652108674
49,30,2.523144977606438,17.662014843245064,3.2246279802121305
46,31,2.186820757306691,14.831739990001877,2.6638591404868825
48,30,2.6637500217255585,18.45500150516547,3.369406874390307
36,31,2.6001887764490585,15.60113265869435,2.802046143124581
36,31,2.8452182440814235,17.071309464488543,3.066097692362006
33,30,2.8500028722082047,16.372020042213347,2.9891082296823104
26,29,1.9187033536039173,9.783505840822292,1.8167514256686577
33,30,2.1413857357797044,12.301324509589442,2.245904307031104
25,30,2.629136267529822,13.145681337649112,2.4000620674683684
37,31,2.221847868156024,13.51497296044244,2.4273608004439606
36,31,2.110854449432626,12.665126696595756,2.274723905549451
39,31,2.519947934410439,15.737069806461369,2.8264611756059344
49,31,2.514518422818786,17.601628959731503,3.1613458854758045
30,31,3.069815810165857,16.814073666138366,3.0198967791072238
45,31,2.535453533837954,17.008339366361184,3.054787928869186
25,30,2.5530375529175346,12.765187764587672,2.330593763151205
49,31,2.219815983281682,15.538711882971773,2.7908350408481817
50,31,2.6835919153599046,18.97586041288384,3.408165140673924
27,30,2.3673258123141934,12.300985754992341,2.2458424591863406
33,30,1.760727765406344,10.114610951875656,1.8466668595770324
42,30,2.544950126059719,16.493161857373437,3.011225597955745
32,31,2.434875092117713,13.773733511829237,2.4738355674284014
45,31,2.4237700741900072,16.259143943155696,2.9202284586072866
43,31,2.2130888315141766,14.51219396147356,2.606466979521598
34,31,2.4272874462878566,14.15339633426639,2.542025023320564
37,30,2.8751729792188994,17.488994466118623,3.1930389257253964
36,31,2.724526371129923,16.347158226779538,2.9360362906002173
37,31,2.194216236268926,13.346896305348608,2.397173342042183
42,30,2.4052156052761564,15.587578661558883,2.845889483273995
39,31,2.151443082749965,13.435757745441611,2.413133327828621
32,29,1.9636290922347115,11.107963574834793,2.0626970524873207
49,31,2.439328099139982,17.075296693979876,3.0668138199190467
36,30,2.18787636281356,13.127258176881359,2.3966984738906874
30,30,2.8774413825235112,15.760395531069786,2.8774413825235112
35,31,3.0391243491592825,17.97970212038701,3.229249829683554
30,31,3.088297476886415,16.91530192376979,3.03807791089276
33,31,2.1966147606789224,12.618591103030209,2.2663658662121153
30,30,3.0285335909790043,16.587961639413248,3.028533590979004
50,31,2.540073144932324,17.961029454914865,3.2258961199617846
46,30,2.591822971122651,17.57859864799797,3.2093983362794347
36,31,2.090919934295994,12.545519605775963,2.253241837878218
38,29,2.5919487909962853,15.977845422196008,2.967011409015348
41,30,2.568617522719016,16.447177116416853,3.002829971314761
46,28,2.8577232500697,19.382022082421916,3.662857881117902
47,31,2.581956659936473,17.701003053729593,3.1791939996419685
28,31,2.2043464902747925,11.664305233370323,2.094971064371968
30,31,2.777013407372267,15.21032885712074,2.7318557083097406
37,30,2.345603560384044,14.26774944803816,2.6049227391741274
41,28,2.80399686303455,17.954340275382204,3.393051380206589
28,31,3.054320216082585,16.161943432223165,2.9027707314840927
30,31,2.269279320304251,12.429354730106295,2.232378010298665
47,31,2.45094738370182,16.802848706416285,3.017880716826101
27,31,2.4630005497919383,12.798126273929146,2.2986113348058477
41,31,2.515261202844545,16.105529971408405,2.892638574816082
41,28,2.7305183635433683,17.48384831436002,3.304136757155175
42,30,3.086391518131055,20.00210312277275,3.651867692629053
34,30,2.2753898339985015,13.267688664065297,2.422337455754715
50,31,2.4558628428738727,17.36557269860188,3.1189489294003074
44,31,2.6940455536531425,17.8702765391855,3.2095964151224017
33,31,2.962191256942855,17.016493246535454,3.056252408980576
41,30,2.6374988260246983,16.88823265911943,3.0833553279317223
30,28,2.209452999065581,12.101672473356595,2.2870011294612484
32,31,3.340927586401174,18.899140414379804,3.3943858221711127
42,30,2.506271457114108,16.242495433377368,2.9654603796784778
38,31,2.7388310747589966,16.883288629010927,3.0323281534187223
29,30,2.3435797663692095,12.62056328056397,2.304189065728762
27,31,2.7581153091311372,14.331587545646011,2.5740291096589174
36,31,2.4099567858318416,14.45974071499105,2.597046098344822
45,31,2.1253302601697768,14.257148809130804,2.5606595179046123
48,30,2.3947945558302095,16.59162337754906,3.029202129837891
42,31,2.2145731532816457,14.35207436407379,2.5777086508702065
40,30,2.382859107276054,15.070524244535669,2.7514886940535628
38,31,2.8365663285106293,17.48576919582122,3.140536857585947
35,30,1.9285849039286742,11.409662160123546,2.0831097795375957
42,31,2.285970623237408,14.814782853379453,2.660813548842303
49,28,2.5325214647561167,17.72765025329282,3.3502109928388566
41,30,2.4735295312083423,15.838316893286049,2.8916678117893038
43,31,2.459684760489959,16.129231606075397,2.8968955140689756
42,31,2.242940242763886,14.535914115376722,2.6107272449274967
31,30,2.335488710231325,13.003450810617823,2.3740944447947396
28,31,3.1957762034652,16.910458160374148,3.0372079453051395
36,30,2.538363270889472,15.230179625336833,2.7806376452175208
26,30,3.1846153290629253,16.238415706178564,2.964715526806727
34,31,2.223058720724791,12.96254845996259,2.328142431188287
40,31,2.2868352373575336,14.463215967163164,2.5976702720608134
38,30,2.3968381657580173,14.775102751849198,2.6975523555481535
48,31,2.286004575567257,15.837904284869664,2.8445715825551687
45,30,2.4682520367287615,16.557538019183454,3.0229790232853944
36,31,2.3332364482414523,13.999418689448714,2.5143698219177137
34,31,2.0479447035214795,11.941467049536968,2.144750796074868
46,31,2.526616524669813,17.13634701112784,3.077778780569237
37,31,2.30781215295295,14.037873290949067,2.521276472234504
36,31,2.2401585598300233,13.44095135898014,2.4140661283568186
33,31,2.62826324220889,15.09822284646212,2.711720874406382
32,28,3.134446286643437,17.731105796404538,3.350864029104448
47,31,2.4049079208754223,16.487218051290498,2.961191777683325
32,31,2.642957057000855,14.950822859121164,2.685247055161267
26,30,2.3815904473339033,12.143776164341741,2.2171400461678448
26,31,2.5357521200848323,12.929849541946833,2.3222695321421183
43,31,2.168416966042245,14.21926094987548,2.5538546574999117
49,31,2.635596347404588,18.449174431832116,3.3135695459738606
40,30,2.66758172921167,16.8712682179188,3.0802580588913706
49,31,2.2625835843287354,15.838085090301147,2.844604056169298
36,30,2.1852005095644143,13.111203057386486,2.3937672235204266
25,31,2.5447638117467273,12.723819058733636,2.2852653649778896
35,31,2.5762385819470586,15.241232991098217,2.737406254626641
30,30,2.2372470384546945,12.25390669673264,2.2372470384546945
47,28,2.307021922098528,15.816145453460832,2.988970540677304
36,30,2.487446689391389,14.924680136348336,2.7248613247424207
35,28,2.5592253775053306,15.14058151625477,2.86130095692224
39,31,2.7808216716337815,17.366225773255852,3.11906622507078
40,28,2.890980542379132,18.28416637029399,3.455382653280601
46,31,2.3447321569093056,15.902747210203964,2.856217715744135
32,31,2.9468819206982864,16.67008151585437,2.994035025465982
41,31,3.2829910678128247,21.021399677587848,3.775554838118714
36,31,2.5305866175519043,15.183519705311426,2.727040642501947
45,31,2.5406377914911045,17.04311642393714,3.061034072798718
48,30,2.5528829310684724,17.6868917695438,3.2291698647772007
45,31,2.686048728394003,18.01856264269758,3.236229385530063
27,31,3.3053407377913224,17.175054282545307,3.084730811742804
30,31,2.449831505137901,13.418279774508616,2.409994191580385
31,29,2.9918502334741164,16.657917108861866,3.0932975508554024
27,31,2.7133777040979052,14.099124130866489,2.532277447837266
45,31,2.231930011963376,14.972241683316081,2.689093989549854
30,30,2.3149488031304486,12.679496789441327,2.3149488031304486
25,31,2.856093555370594,14.28046777685297,2.5648477281453044
34,30,2.5551064247818385,14.898702649113062,2.7201185061604
40,31,2.649164616137748,16.75478816744188,3.0092487892080335
49,30,2.181833822117361,15.272836754821526,2.788425735903249
50,31,2.093344299914186,14.802179498275269,2.6585499194422653
36,31,2.2524002495044475,13.514401497026686,2.427258162584577
30,30,3.0723791645087584,16.828113736103226,3.0723791645087584
34,30,2.268474980285684,13.227368484705966,2.4149760318354616
33,31,1.994777387330592,11.45912366741804,2.0581193672487816
